lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year
29.7604267,-95.3698028,Texans for Immigration Reduction and Enforcement,Houston,TEXAS,"",Anti-Immigrant,Yes,"",2019
29.7604267,-95.3698028,The Remembrance Project,Houston,TEXAS,"",Anti-Immigrant,Yes,"",2019
29.7604267,-95.3698028,Mass Resistance,Houston,TEXAS,"",Anti-LGBTQ,"","",2019
29.7604267,-95.3698028,ACT for America,Houston,TEXAS,"ACT for America ",Anti-Muslim,"","",2019
29.7604267,-95.3698028,Great Millstone,Houston,TEXAS,"",Black Separatist,"","",2019
29.7604267,-95.3698028,Israel United In Christ,Houston,TEXAS,"",Black Separatist,"","",2019
29.7604267,-95.3698028,Israelite School of Universal Practical Knowledge,Houston,TEXAS,"",Black Separatist,"","",2019
29.7604267,-95.3698028,Mountains of Israel,Houston,TEXAS,"",Black Separatist,Yes,"",2019
29.7604267,-95.3698028,Nation of Islam,Houston,TEXAS,Nation of Islam,Black Separatist,"","",2019
29.7604267,-95.3698028,New Black Panther Party,Houston,TEXAS,New Black Panther Party,Black Separatist,Yes,"",2019
29.7604267,-95.3698028,Proud Boys,Houston,TEXAS,Proud Boys,General Hate,"","",2019
29.7604267,-95.3698028,A Voice For Men,Houston,TEXAS,"",Male Supremacy,"","",2019
40.1645785,-74.2082671,Eastern Hammerskins,Howell,NEW JERSEY,"",Racist Skinhead,"","",2003
36.0503484,-90.9751205,Christian American Knights of the Ku Klux Klan,Hoxie,ARKANSAS,"",Ku Klux Klan,"","",2016
34.9,-113.88,Western White Knights of the KKK,Hualapai,ARIZONA,"",Ku Klux Klan,"","",2015
40.0735941,-104.6430199,National Socialist Movement,Hudson,COLORADO,"",Neo-Nazi,"","",2009
40.0735941,-104.6430199,National Socialist Movement,Hudson,COLORADO,National Socialist Movement,Neo-Nazi,"","",2010
28.3644485,-82.6934343,Ku Klos Knights of the KKK,Hudson,FLORIDA,"",Ku Klux Klan,"","",2015
28.3644485,-82.6934343,Knights of the White Disciples,Hudson,FLORIDA,"",Ku Klux Klan,"","",2016
28.3644485,-82.6934343,Ku Klos Knights of the KKK,Hudson,FLORIDA,"",Ku Klux Klan,"","",2016
28.3644485,-82.6934343,Knights of the White Disciples,Hudson,FLORIDA,"",Ku Klux Klan,"","",2017
42.7647763,-71.4398074,National Socialist Movement,Hudson,NEW HAMPSHIRE,National Socialist Movement,Neo-Nazi,"","",2003
44.9746896,-92.7568703,Citizens for the St. Croix Valley,Hudson,WISCONSIN,"",Anti-Muslim,"","",2017
44.9746896,-92.7568703,Citizens for the St. Croix Valley,Hudson,WISCONSIN,"",Anti-Muslim,"","",2018
30.0260425,-95.084261,Aryan Nations/Aryan National Alliance,Huffman,TEXAS,"",Neo-Nazi,"","",2000
30.0260425,-95.084261,Aryan Nations,Huffman,TEXAS,"",Neo-Nazi,"","",2001
30.0260425,-95.084261,Aryan Nations,Huffman,TEXAS,"",Neo-Nazi,"","",2002
34.01066,-95.5096821,Oklahoma Knights of the KKK,Hugo,OKLAHOMA,"",Ku Klux Klan,"","",2015
34.01066,-95.5096821,United White Knights of the KKK,Hugo,OKLAHOMA,"",Ku Klux Klan,"","",2015
29.9988312,-95.2621553,League of the South,Humble,TEXAS,League of the South,Neo-Confederate,"","",2001
29.9988312,-95.2621553,League of the South,Humble,TEXAS,League of the South,Neo-Confederate,"","",2002
35.410694,-80.8428504,World Church of the Creator,Huntersville,NORTH CAROLINA,"",Neo-Nazi,"","",2000
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntingdon Beach,CALIFORNIA,"",Anti-Immigrant,"","",2004
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntingdon Beach,CALIFORNIA,"",Anti-Immigrant,"","",2005
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntingdon Beach,CALIFORNIA,"",Anti-Immigrant,"","",2006
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntingdon Beach,CALIFORNIA,"",Anti-Immigrant,"","",2007
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2002
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2003
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2008
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2009
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2010
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2011
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2012
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2013
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2014
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2015
33.6594835,-117.9988026,American Vanguard,Huntington Beach,CALIFORNIA,"",White Nationalist,"","",2016
33.6594835,-117.9988026,National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,CALIFORNIA,"",Anti-Immigrant,"","",2016
33.6594835,-117.9988026,Rise Above Movement,Huntington Beach,CALIFORNIA,"",White Nationalist,"","",2017
33.6594835,-117.9988026,Rise Above Movement,Huntington Beach,CALIFORNIA,"",White Nationalist,Yes,"",2018
33.6594835,-117.9988026,Rise Above Movement,Huntington Beach,CALIFORNIA,"",White Nationalist,Yes,"",2019
41.1907054,-76.2335977,Counter.Fund,Huntington Mills,PENNSYLVANIA,"",White Nationalist,"","",2017
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2000
34.7303688,-86.5861037,Nation of Islam,Huntsville,ALABAMA,Nation of Islam,Black Separatist,"","",2002
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2003
34.7303688,-86.5861037,Nation of Islam,Huntsville,ALABAMA,Nation of Islam,Black Separatist,"","",2003
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2004
34.7303688,-86.5861037,Nation of Islam,Huntsville,ALABAMA,Nation of Islam,Black Separatist,"","",2004
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2005
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2006
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2007
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2008
34.7303688,-86.5861037,Confederate Hammerskins,Huntsville,ALABAMA,"",Racist Skinhead,"","",2009
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2009
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2009
34.7303688,-86.5861037,Confederate Hammerskins,Huntsville,ALABAMA,"",Racist Skinhead,"","",2010
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2010
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2010
34.7303688,-86.5861037,Confederate Hammerskins,Huntsville,ALABAMA,"",Racist Skinhead,"","",2011
34.7303688,-86.5861037,Council of Conservative Citizens,Huntsville,ALABAMA,Council of Conservative Citizens,White Nationalist,"","",2011
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2011
34.7303688,-86.5861037,Confederate Hammerskins,Huntsville,ALABAMA,"",Racist Skinhead,"","",2012
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2012
34.7303688,-86.5861037,Nation of Islam,Huntsville,ALABAMA,Nation of Islam,Black Separatist,"","",2012
34.7303688,-86.5861037,Confederate Hammerskins,Huntsville,ALABAMA,"",Racist Skinhead,"","",2013
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2013
34.7303688,-86.5861037,Confederate Hammerskins,Huntsville,ALABAMA,"",Racist Skinhead,"","",2014
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2014
34.7303688,-86.5861037,Crew 38,Huntsville,ALABAMA,"",Racist Skinhead,"","",2015
34.7303688,-86.5861037,Loyal White Knights of the KKK,Huntsville,ALABAMA,"",Ku Klux Klan,"","",2016
34.7303688,-86.5861037,Nation of Islam,Huntsville,ALABAMA,Nation of Islam,Black Separatist,"","",2016
34.7303688,-86.5861037,Israelites Saints of Christ,Huntsville,ALABAMA,"",Black Separatist,"","",2018
34.7303688,-86.5861037,Israelites Saints of Christ,Huntsville,ALABAMA,"",Black Separatist,"","",2019
30.7235263,-95.5507771,Women for Aryan Unity,Huntsville,TEXAS,"",Neo-Nazi,"","",2000
30.7235263,-95.5507771,League of the South,Huntsville,TEXAS,League of the South,Neo-Confederate,"","",2001
30.7235263,-95.5507771,Women for Aryan Unity,Huntsville,TEXAS,"",Neo-Nazi,"","",2001
46.4496698,-90.186564,Brotherhood of Klans Knights of the KKK,Hurley,WISCONSIN,"",Ku Klux Klan,"","",2003
46.4496698,-90.186564,Brotherhood of Klans Knights of the KKK,Hurley,WISCONSIN,"",Ku Klux Klan,"","",2004
46.4496698,-90.186564,Brotherhood of Klans Knights of the KKK,Hurley,WISCONSIN,"",Ku Klux Klan,"","",2005
46.4496698,-90.186564,Brotherhood of Klans Knights of the KKK,Hurley,WISCONSIN,"",Ku Klux Klan,"","",2006
46.4496698,-90.186564,Brotherhood of Klans Knights of the KKK,Hurley,WISCONSIN,"",Ku Klux Klan,"","",2007
46.4496698,-90.186564,Brotherhood of Klans Knights of the KKK,Hurley,WISCONSIN,"",Ku Klux Klan,"","",2008
38.4325896,-82.0201368,New Empire Knights of the Ku Klux Klan,Hurricane,WEST VIRGINIA,"",Ku Klux Klan,"","",2013
32.8234621,-97.1705678,Aryan Nations,Hurst,TEXAS,"",Neo-Nazi,"","",2002
32.8234621,-97.1705678,Aryan Nations,Hurst,TEXAS,"",Neo-Nazi,"","",2003
32.8234621,-97.1705678,Aryan Nations Knights of the KKK,Hurst,TEXAS,"",Ku Klux Klan,"","",2003
38.0608445,-97.9297743,Aryan Nations/Aryan National Alliance,Hutchinson,KANSAS,"",Neo-Nazi,"","",2000
38.0608445,-97.9297743,National Socialist Movement,Hutchinson,KANSAS,National Socialist Movement,Neo-Nazi,"","",2002
38.0608445,-97.9297743,National Socialist Movement,Hutchinson,KANSAS,National Socialist Movement,Neo-Nazi,"","",2003
38.0608445,-97.9297743,National Socialist Movement,Hutchinson,KANSAS,National Socialist Movement,Neo-Nazi,"","",2004
38.0608445,-97.9297743,National Socialist Movement,Hutchinson,KANSAS,National Socialist Movement,Neo-Nazi,"","",2005
38.0608445,-97.9297743,National Socialist Movement,Hutchinson,KANSAS,National Socialist Movement,Neo-Nazi,"","",2006
38.0608445,-97.9297743,National Socialist Movement,Hutchinson,KANSAS,National Socialist Movement,Neo-Nazi,"","",2007
44.8925483,-94.3692926,National Socialist Movement,Hutchinson,MINNESOTA,National Socialist Movement,Neo-Nazi,"","",2002
44.8925483,-94.3692926,National Socialist Movement,Hutchinson,MINNESOTA,National Socialist Movement,Neo-Nazi,"","",2003
44.8925483,-94.3692926,National Socialist Movement,Hutchinson,MINNESOTA,National Socialist Movement,Neo-Nazi,"","",2004
44.8925483,-94.3692926,National Socialist Movement,Hutchinson,MINNESOTA,National Socialist Movement,Neo-Nazi,"","",2005
40.4559146,-77.3516536,Imperial Klans of America Knights of the KKK,Ickesburg,PENNSYLVANIA,"",Ku Klux Klan,"","",2007
33.8956647,-94.8263281,Oklahoma Knights of the KKK,Idabel,OKLAHOMA,"",Ku Klux Klan,"","",2015
43.4926607,-112.0407584,Folk and Faith,Idaho Falls,IDAHO,"",White Nationalist,"","",2006
43.4926607,-112.0407584,Folk and Faith,Idaho Falls,IDAHO,"",White Nationalist,"","",2007
43.4926607,-112.0407584,Folk and Faith,Idaho Falls,IDAHO,"",White Nationalist,"","",2008
43.4926607,-112.0407584,Folk and Faith,Idaho Falls,IDAHO,"",White Nationalist,"","",2009
43.4926607,-112.0407584,Folk and Faith,Idaho Falls,IDAHO,"",White Nationalist,"","",2010
43.4926607,-112.0407584,Folk and Faith,Idaho Falls,IDAHO,"",White Nationalist,"","",2011
34.7142484,-85.6808031,Southern Cross Militant Knights of the Ku Klux Klan,Ider,ALABAMA,"",Ku Klux Klan,"","",2000
34.7142484,-85.6808031,Southern Cross Militant Knights of the Ku Klux Klan,Ider,ALABAMA,"",Ku Klux Klan,"","",2001
34.7142484,-85.6808031,Southern Cross Militant Knights of the Ku Klux Klan,Ider,ALABAMA,"",Ku Klux Klan,"","",2002
26.4185248,-81.4174057,Cultures In Context Incorporated/Turning Point Project,Immokalee,FLORIDA,"",Anti-Muslim,"","",2017
26.4185248,-81.4174057,Cultures In Context Incorporated/Turning Point Project,Immokalee,FLORIDA,"",Anti-Muslim,"","",2018
26.4185248,-81.4174057,Cultures In Context Incorporated/Turning Point Project,Immokalee,FLORIDA,"",Anti-Muslim,Yes,"",2019
38.1511606,-88.9039554,World Church of the Creator,Ina,ILLINOIS,"",Neo-Nazi,"","",2000
39.768403,-86.158068,Imperial Klans of America Knights of the KKK,Indianapolis,INDIANA,"",Ku Klux Klan,"","",2000
39.768403,-86.158068,National Alliance,Indianapolis,INDIANA,National Alliance,Neo-Nazi,"","",2000
39.768403,-86.158068,Imperial Klans of America Knights of the KKK,Indianapolis,INDIANA,"",Ku Klux Klan,"","",2001
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2002
39.768403,-86.158068,National Socialist Movement,Indianapolis,INDIANA,National Socialist Movement,Neo-Nazi,"","",2002
39.768403,-86.158068,World Church of the Creator,Indianapolis,INDIANA,"",Neo-Nazi,"","",2002
39.768403,-86.158068,Aryan Reformation Knights,Indianapolis,INDIANA,"",Ku Klux Klan,"","",2003
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2003
39.768403,-86.158068,National Alliance,Indianapolis,INDIANA,National Alliance,Neo-Nazi,"","",2003
39.768403,-86.158068,National Socialist Movement,Indianapolis,INDIANA,National Socialist Movement,Neo-Nazi,"","",2003
39.768403,-86.158068,United Knights of the KKK,Indianapolis,INDIANA,"",Ku Klux Klan,"","",2003
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2004
39.768403,-86.158068,National Socialist Movement,Indianapolis,INDIANA,National Socialist Movement,Neo-Nazi,"","",2004
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2005
39.768403,-86.158068,National Socialist Movement,Indianapolis,INDIANA,National Socialist Movement,Neo-Nazi,"","",2005
39.768403,-86.158068,United Knights of the KKK,Indianapolis,INDIANA,"",Ku Klux Klan,"","",2005
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2006
39.768403,-86.158068,National Socialist Movement,Indianapolis,INDIANA,National Socialist Movement,Neo-Nazi,"","",2006
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2007
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2008
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2009
39.768403,-86.158068,Council of Conservative Citizens,Indianapolis,INDIANA,Council of Conservative Citizens,White Nationalist,"","",2010
39.768403,-86.158068,Cross Bearer Ministry,Indianapolis,INDIANA,"",General Hate,"","",2010
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2010
39.768403,-86.158068,American Third Position,Indianapolis,INDIANA,"",White Nationalist,"","",2011
39.768403,-86.158068,Cross Bearer Ministry,Indianapolis,INDIANA,"",General Hate,"","",2011
39.768403,-86.158068,Lighthouse Literature,Indianapolis,INDIANA,"",White Nationalist,"","",2011
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2011
39.768403,-86.158068,Lighthouse Literature,Indianapolis,INDIANA,"",White Nationalist,"","",2012
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2012
39.768403,-86.158068,Identity Nation,Indianapolis,INDIANA,"",Christian Identity,"","",2013
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2013
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2014
39.768403,-86.158068,National Youth Front,Indianapolis,INDIANA,"",White Nationalist,"","",2014
39.768403,-86.158068,Israelite School of Universal and Practical Knowledge,Indianapolis,INDIANA,"",Black Separatist,"","",2015
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2015
39.768403,-86.158068,American Vikings,Indianapolis,INDIANA,"",Racist Skinhead,"","",2016
39.768403,-86.158068,Israelite School of Universal Practical Knowledge,Indianapolis,INDIANA,"",Black Separatist,"","",2016
39.768403,-86.158068,Ku Klos Knights of the KKK,Indianapolis,INDIANA,"",Ku Klux Klan,"","",2016
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2016
39.768403,-86.158068,The Daily Stormer,Indianapolis,INDIANA,"",Neo-Nazi,"","",2016
39.768403,-86.158068,Israelite School of Universal Practical Knowledge,Indianapolis,INDIANA,"",Black Separatist,"","",2017
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2017
39.768403,-86.158068,Great Millstone,Indianapolis,INDIANA,"",Black Separatist,"","",2018
39.768403,-86.158068,Israelite School of Universal Practical Knowledge,Indianapolis,INDIANA,"",Black Separatist,"","",2018
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2018
39.768403,-86.158068,Identity Evropa,Indianapolis,INDIANA,Identity Evropa/American Identity Movement,White Nationalist,"","",2018
39.768403,-86.158068,Great Millstone,Indianapolis,INDIANA,"",Black Separatist,"","",2019
39.768403,-86.158068,Israelite School of Universal Practical Knowledge,Indianapolis,INDIANA,"",Black Separatist,"","",2019
39.768403,-86.158068,Nation of Islam,Indianapolis,INDIANA,Nation of Islam,Black Separatist,"","",2019
27.0272756,-80.4856083,World Church of the Creator,Indiantown,FLORIDA,"",Neo-Nazi,"","",2002
